5733657	ita	Uno più uno fa due. È così?
10761368	dan	Har du en overstregningspen, jeg kan låne?
2899912	rus	Почему это было бы легче?
6909000	ron	Ignoră-l pur și simplu.
8801215	lfn	Лос гатос но аве посесорес, лос аве емплеадас.
5459639	ell	Ο Τζακ συλλέγει γραμματόσημα.
10962107	swc	Ataenda bakia wapi?
3367778	ell	Δεν χρειάζεται να γράψετε περισσότερες από τετρακόσιες λέξεις.
7680956	swe	Den som känner sig själv är vis.
1971967	swe	Det är omöjligt att leva utan vatten.
1201643	tur	Sorun Tom'un çok iyi bir öğretmen olmamasıdır.
9388713	nld	Kaviaar is een delicatesse.
3923263	tur	Kütüphane sağdadır.
9832892	fin	Vastaa vain kysymykseen.
5417807	fra	Au Brésil, il y a assez de place pour 65 Angleterres.
10782571	lit	Tomas man smogė.
310544	eng	This is the first time in a while that someone we had such high hopes for came to our department.
9090743	vie	Algeria đang có quan hệ căng thẳng với Morocco.
10574321	lfn	Ме но креде а еста теориа.
6970839	ara	أود أن أساعد
3077071	ell	Ο Τομ έμεινε ήρεμος.
3924378	heb	תום ביקש ממרי שתקרא לו את המכתב שקיבלה מג'ון.
5443781	ell	Κάνουμε λάθη μερικές φορές.
395146	deu	Mayuko isst zum Frückstück Brot.
10933689	swc	Minasita, atacheza na emotions zangu.
458805	ces	Můžu jít na procházku?
8677194	deu	Ich kann für niemand anders sprechen.
6807636	nld	Volgens het Vlaamse volksgeloof dringen de oorwurmen het oor van de mensen binnen en doorboren ze daar het trommelvlies.
4438094	lat	Aliquando intellegemus.
2856639	bul	Свършват ми парите.
7429246	deu	Es werden Köpfe rollen.
4530650	bul	Бях много пиян.
873186	cmn	看著我的眼睛。
4714692	pes	ممکن بود حتی کار نکند.
4782964	srp	Stari ljudi često pričaju sami sa sobom.
669259	dan	Så du faldt fra himlen?
2939499	ell	Επιθυμώ να μιλήσω με την κόρη σας.
1265386	ces	Donutil mě nést jeho zavazadla.
5132005	spa	Tom pasó a la clandestinidad.
113625	jpn	彼はさらにお金を要求した。
8810532	lit	Ar jų nėra namuose?
9802604	lfn	Esce lo va cambia alga cosa?
4380668	hun	Pár hete találkoztunk.
2386106	ell	Περιμένω τη φίλη μου.
8903302	lfn	Пос ду аниос, ел жа иа ес флуенте ен деутш.
4334879	mkd	Страшно беше.
10924637	swc	Je! Unaweza kuniambia ginsi ulifanya kazi yako yote wakati ambayo mzigo yako ya masomo ilikuwa buzito sana?
7818018	ell	Στοιχηματίζω ότι δε το ξέρεις αυτό.
8432578	lit	Anksčiau ji tikrai buvo graži.
8795509	dan	Hvis jeg havde penge, ville jeg købe denne computer.
7058849	por	A professora acabou de chegar.
8700367	fra	Elle ne sait pas encore ce qu'elle veut faire.
10887148	hau	A nutse!
3842028	pes	خوابه خوابه.
5120826	swe	Vem var det som ringde mig?
11068973	lat	Haec est ea.
4318638	mkd	Ќе го натераме Том да не превезе дотаму.
8967172	vie	Bạn có hạnh phúc không?
9745566	ber	Tesri tajgagalt?
11018919	swc	Tulichagua Bwana Jordan kuwa raisi.
10565653	pol	Znasz ją.
2568483	ron	E mai ușor să te dai la oameni pe Internet decât pe stradă.
3074810	ell	Το κόστος διαβίωσης ανέβηκε.
4546953	cmn	我们连蛋都没剩下
150393	jpn	次になにをしたらいいか教えてくれ。
5262388	hun	Tudod, hogy ez lehetetlen.
4455664	tlh	bIlugh jatlh.
11078226	lat	Nē timueris.
7371710	dan	I dag er himlen lyseblå.
7190320	eng	Sami heard that Layla had moved to Cairo.
4763018	rus	Положите её в морозилку.
3452324	pol	Po prostu nie mogę uwierzyć, że Tom i Mary naprawdę wezmą ślub.
2520795	ber	Drus anda ay d-yettaḍsa uselmad-nneɣ.
5783518	ukr	Ти коли-небудь стріляв із пістолета?
2840562	mar	मृत्यूनंतर वैद्य.
3423333	ina	Isto ha vermente succedite.
9160958	lfn	Me prefere no canta esta canta.
2867723	deu	Markku forderte seinen Nachbarn auf, künftig keine Gegenstände mehr vom Balkon zu werfen.
4049377	nld	Ik zal u nooit beliegen.
2398625	ell	Η Μαρία δεν έχει πληρώσει ακόμα το λογαριασμό.
3097301	por	Não nego o que disse.
9198358	swe	Gapa stort.
10660956	swe	Fjärilar lägger ägg.
8807925	ber	Ur teẓrimt d acu ara tafemt.
9931719	kab	Amer Tom ur yenɣi ara Mary, anwa ihi i tt-ixedmen?
2781506	hun	A kulcs a polcon van.
5579215	tur	Çok geçmeden tekrar beyzbol oynayabilecek.
5870556	ara	ليس لديك ذلك، أهذا صحيح؟
10365392	lfn	Lo es per mea ami.
10547732	nld	Het is kwart voor acht.
7322972	pes	انسان اغلب ضعیف‌ترین حلقه در زنجیر حوادث است.
10896041	hau	Ko wane karshen wata su kan yi rawa a zagayen fadar sarauniya.
10872996	hau	Kada ka yi watsi da alamun da ubangijinka ya nuna maka.
5472713	lfn	Ожи ес лунди.
5572444	rus	И не мечи ты бисер пред ничтожеством: готов лицо твоё обрызгать грязью он.
2630923	lat	Color flavus mihi placet.
6446854	tok	tenpo kama lili la mi tawa lon tomo pi jan Ton.
10787483	ron	De ce mă urmărești?
9988373	mar	टॉम ओरडत नव्हता.
9826496	ces	Tom nechodí do školy s ostatními dětmi.
763783	tlh	chuqvo' Daleghchugh 'IHlaw'.
1906753	fra	Regardes-tu ?
5202007	ron	Cred că e vremea să consult un avocat.
3841190	swe	Min födelsedag är inte på en månad.
4155012	mkd	Правиме колку што можеме.
10793498	kab	Ur d-rennu ara lḥerṣ-ik kečč!
4247153	srp	Tom je rekao u redu.
8329066	tok	ona li lon kulupu la ni li ike tawa ona.
10812776	nld	Coil whine kan soms vervelend zijn, maar meestal is het onschadelijk.
5800398	hun	Tamás szereti a teát?
10712657	deu	Hat mich jemand angerufen?
3142488	bul	Казал ли си ѝ вече?
1498299	ell	Ιδού έρχεται το τρένο σας.
9739503	vie	Ông ấy đã đào một cái hố.
9464683	lfn	Paulo vera no ia es un person comun.
6534374	tok	ona li kalama e ilo nena pi kalama musi, la o kalama lili.
8429042	hun	Hol a férfiöltöző?
719591	tlh	qachDaq Qel tu'lu''a'?
8114798	lit	Sutarties prašau nepasirašyti.
1286486	tur	Çağrıyı iptal etmeme gerek var mı?
5052462	spa	Tomás compró algunos profilácticos.
2730115	ina	Il pare que il ha gente in Japon qui tene pinguines como animales domestic.
6622119	ita	La madre di Tom è canadese.
740531	epo	La prezon de la libro oni duonigis.
7483324	cmn	我在等我的朋友。
3693672	tlh	qa'naDa'ngan jIH chay' 'e' DaSovchoH?
8823967	eng	Does Tom know where to go?
1604649	pol	Jestem pewien, że znajdziemy rozwiązanie.
10681939	eng	Drink your coffee, otherwise it'll get cold.
4242467	tur	Bana Tom'un evine nasıl gideceğimi söyle.
8698348	mar	तू जुगार का खळतेस?
8099058	lit	Mes aštriai priekaištavome.
3708364	heb	מה טום עשוי לחשוב?
7050793	ita	Tom sta venendo, vero?
1889755	pol	Ta dwujęzyczna szkoła uczy angielskiego i portugalskiego.
11010473	swc	Hakuna kitu ina onesha mahitaji ya ndoa isiyovutwa sawa ile kukosa msimamo ya mapendo. Jinsia zote mbili zina pashwa kufundishana, kama vile ni wanyama wa kali,ndani ya sharia za mubaya, viziwi na wa bubu.
4250758	tur	Zengin olmayı mı yoksa ünlü omayı mı tercih edersin?
1759195	tlh	nuqDaq 'oH Denmargh rIvSo''e'?
4774633	ell	Δεν την καταλαβαίνω.
10913867	swc	Canada ina takriban watu milioni 26.
828598	ell	Πωγωνοτροφία φιλόσοφον οὐ ποιεῖ.
11010000	swc	Sami alihukumiwa kifungo cha miaka sita gerezani.
606829	dan	Sikken en vidunderlig opfindelse!
8748776	fin	Sinä vaikutit yllättyneeltä.
7281632	ina	Ille es un puero multo intelligente.
2685036	ina	Ille se ha perdite in su rationamentos.
3151053	ukr	Хлопчик гладить кішку.
5081487	mar	कोणताही कागद चालेल.
3501076	ell	Κανείς δεν μπορεί να αρνηθεί αυτό το γεγονός.
6367598	tur	Biraz bekleyebilir misin?
8874127	ber	Ur ibennu, yetthuddu, s ufḍis i ifukk ufus-is.
10294484	eng	Did you bring the money?
10656878	spa	¿Quién va a pagar esta factura?
10842898	hau	Ba za ku iya zarginta ba.
3611199	ina	Attende, filio mie, que tu non vole maritar te con qui es de lineage plus nobile que le tue.
159769	jpn	私はそれが本当であるかどうか分らない。
2339348	tlh	nuqvo' ghoS Dujvetlh?
382166	bul	Станал съм кожа и кости.
9039812	pol	Na dole jest dość siana.
8874526	deu	Er hat ein gottgegebenes Talent für Musik.
3180786	ina	Amicitate require confidentia reciproc.
2260076	mar	आजोबा अनेकदा वृत्तपत्र वाचता-वाचता डोकं हलवत राहायचे.
7896798	fra	Je n'ai pas eu le temps d'acheter le papier cadeau.
821737	bul	Засмях се на шегата му.
8571516	ron	Evită acel lucru.
777439	pes	البته آن به‌سختی قابل‌باورکردن است.
4600129	dan	Hun har de sidste 50 år arbejdet sin røv i laser! Selvfølgelig føler hun sig udbrændt!
2596517	epo	Kie estas la aferoj de Tom?
7252962	ita	Tom non ha dovuto chiedermelo due volte.
5239925	swe	Lär dig!
10237280	ara	زيري يفوز.
3945874	hun	Senki nem tudja rólam a munkahelyemen, hogy muzulmán vagyok.
6055083	tur	Gerçekten iş için onu giymenize izin veriyorlar mı?
10710752	swe	Hon tycker om apelsiner.
10101578	mar	तुला इथून बाहेर पडायचं आहे का नाही?
9067270	kab	Tẓeddmem ɣer Budwaw.
1340121	ara	الممارسة تؤدي إلى الإتقان.
9006697	lfn	Me ia estrae de mea pox un folia de paper e un pen de fonte.
2635820	cmn	電話鈴響時，我爸爸已經打算要離開了。
8834777	srp	Мислим да је сасвим добро.
10007399	deu	Ich weiß nicht mehr, was ich machen soll.
462343	nld	Ik ben mijn sleutel verloren.
697636	tlh	puSbogh tIr ngogh ghaj.
1731347	tok	ona li ken kepeken e toki Nijon.
9664455	hun	Szerző.
1736808	spa	Somos de la misma edad.
764872	vie	Tôi bơi không thạo lắm.
7664035	vie	Cả Tom và tôi đều đói rã rời rồi!
4701292	tok	jan Ton li kama jo e len sin tawa ona sama lon esun.
10929191	swc	Niamini, iyo musamaha haitapokolewa.
10843360	tok	mi lon ma Nijon lon sike mun tu.
4277573	mkd	Пробај, Том.
9677408	lit	Mama žaidžia tenisą.
8803508	mar	जाऊन त्यांना तयार व्हायला सांगा.
7752081	kab	Deg yal adeg yezmer ad d-teḍru twaɣit anda nezmer ad d-nsellek tarwiḥt yeččan tiyita.
858002	cmn	彼得一點也不像他父親。
5430051	ell	Ο Τομ ήθελε να πω ψέματα.
9656365	kab	Ur sraffgen ara ɣer Suq n Letnayen.
1397050	spa	Este reloj cuesta alrededor de cincuenta mil yenes.
10869766	hau	Amfanin zama mai basira shine za ka iya nunawa kamar kai wawa ne, amma wanda ba haka yake ba bazai iya ba.
7800835	nld	Het kan gratis zijn.
2027266	heb	איך נמצא זאת?
6699372	nld	Ik contacteer je meteen als ik aankom.
686121	pes	در اینجا 20 کودک زندگی می کنند.
10446160	ber	Yamina ur tesɛi ara tiseɣt.
170288	jpn	細かいことにこだわるな。
10742995	pes	من برای خریدن این کتاب پول کافی دارم.
3721084	swe	Han blev slagen hårt i ansiktet.
717565	pes	مطالعه کتاب سرگرمی من است.
4265869	spa	Haz caso de su consejo.
10874552	jpn	頭が回らないよ。
2141874	tlh	ghIrep naHmey puS vISop vIneH.
594185	dan	Jeg kommer tilbage klokken halv syv.
11220886	ell	Προσπαθεί να είναι αντιπαθητικός. Ο κόσμος τον κοροϊδεύει και κανείς δεν τον επαινεί.
2119486	lit	Pamiršau jo paklausti.
6956979	dan	Hvis bil er denne?
10964079	eng	Today is the day that we're planning to do that.
6834598	tur	Sami hoşça kal demeden asla ayrılmaz.
10811421	hau	Sabuwar hanyar za ta hade Burtaniya da Faransa.
4293708	pes	دیگه نمیدونم بقیش چی بشه.
5568448	ell	Είστε δυνατότερος απ' αυτούς.
1065820	epo	Vi estas la plej nekredebla persono, kiun mi iam renkontis.
6806137	mar	माझे शेजारी कॅनेडियन आहेत.
3729082	eng	If you don't tell us, we'll kill you.
1952389	heb	הוא השתתף באולימפיאדה.
2936009	heb	שכחתי את עצמי כרגיל תוך כדי שיחה.
3964013	ces	Ahoj, Meg, jak se máš?
9927676	tok	musi pi jan lawa ma la jan Manukasen li jan musi pi suli mute lon ma Nosiki.
10972078	eng	I'm sure Tom would've loved it.
5405252	ell	Μπορεί να μιλήσει Γιαπωνέζικα.
1054352	srp	Све што је слабо разумљиво биће слабо разумљено.
3160290	ina	Il ha homines simple e honeste.
10214341	hun	Hagyj margót, amikor írsz.
7530655	lat	Lucrum, divitiæ, et voluptas, pariunt felicitatem.
6389344	swe	Han läste brevet många gånger.
10892728	ita	Avete comprato una casa?
6455844	ces	Na náměstí je prázdno.
10968009	swc	Ilinibidi niache chuo kikuu na kufanya kazi.
6135982	ukr	Семі хотів навчитися стріляти.
116205	jpn	彼の部屋は私の部屋の倍の広さだ。
10348523	tlh	jan bIH De'wI''e'.
8997722	vie	Giấc mơ thời thơ ấu của tôi đã trở thành hiện thực.
10450201	ber	Imalas kan, uɣaleɣ d anedbal.
7895239	hun	Megmutathatom neked, hogyan kell, ha szeretnéd.
3224591	fin	Jane tutkiskeli itseään peilistä.
10565705	pol	Tom ukłonił się.
4364000	srp	Još ništa nisam rekao.
3404487	ita	Questa camera non è grande.
9696787	tok	pilin mi la ni li sama nimi "lon".
5888499	hun	Senki sem gondolja azt, hogy Tom tisztességesen megdolgozott a tulajdonaiért.
5319265	epo	Ĉu vi ricevis mian retmesaĝon de la deka de januaro?
4945426	tok	mi awen e kulupu mama mi.
5573849	ell	Τι θα τους λέγατε να κάνουν;
1184861	fin	En ole koskaan tavannut sinua kasvotusten.
10863502	hau	Dayan biyun su, ya yi gabas dayan kuma yamma.
5996984	heb	כל כך נמאס לי להתקוטט.
8593436	lfn	Tota la rios vade a la mar, e la mar no es plen; a la loca a cual la rios vade, ala los revade.
5201874	ces	Nikdo to nevěděl.
10918596	lit	Ji yra mano bendraklasė.
5941167	rus	Посмотри на того парня.
607647	ara	متى يصل هذا القطار إلى يوكوهاما؟
5702123	mar	मी एका कारखान्यात काम करते.
5028446	mar	खरच!
8521637	fin	Se lapsi lähes hukutettiin.
5472825	lfn	Tom ia sorti par causa de vos.
8352504	ces	Vím jenom tohle.
1045548	nld	Waar doen ze dat?
3357880	ina	Io necessita ir ora.
3751620	bul	Моля те, бъди кратка.
884157	eng	Shape is very important.
3328986	bul	Аз съм доста зает човек.
8826947	eng	Does Tom like baseball?
10718817	dan	Alt hvad jeg havde brug for at købe, skrev jeg ned på en seddel.
7793325	fra	Je vais être très honnête avec vous.
1214474	srp	"Ко је?" "Ја сам."
7084715	lat	Celeriter didicit.
10818268	hau	Maimakon sanya motar cikin giya, sai ta sanya ta yi baya, wanda hakan ya haifar da mummunar lalacewar gaban shagon.
11224315	tlh	nuqDaq 'oH 'angweD 'elmeH lojmIt'e'?
10133700	ber	Ttwalim-iyi-d akken lliɣ, mačči akken i tebɣam ad iliɣ.
6808321	hun	Egy csimpánz étrendje ötven százalékban fügéből áll.
827681	ina	Tu non es un coardo.
8143596	pes	برگها در پائیز قرمز می‌شوند.
5461157	lfn	Ел ес ла туa фиа уника?
7834014	ces	Tom byl mým učitelem.
5535232	eng	Today's lesson was longer than usual.
9668108	tlh	roSqa'QeD HaD me'rIy.
5406833	heb	תום מקשיב.
2885045	ces	Kdybych nemohla číst knížky, tak bych měla pocit, že nejsem živá.
7459272	ukr	Я не певен, що я це розумію.
10949664	fin	Hänellä on esteettistä silmää.
2653058	por	Eu durmo às 10 horas.
4932807	epo	Bedaŭrinde nuntempe lupo estas en danĝero de malapero en Italio. Tial multaj homoj kaj bestprotektaj asocioj proponas respondi "grazie di cuore" kaj ne "crepi", kiel agnosko de tiel nobla besto kaj kondamno al la ĉasado de sovaĝaj specioj.
10902269	swc	Unaweza-je kusema kuhusu bwana yangu kama vile!
8908538	epo	Mia gimnastika instruisto malŝatis min.
10015199	tlh	mangghaDaq Sumbogh beylI' tu'lu''a'?
6964749	spa	Han descrito con palabras a la persona cuyo nombre estaba en el pasaporte.
9896860	ber	Ur tebɣi ara ad d-taɣ asakal.
5590064	lfn	Том е Мариа иа аве ун инфантиа фелис.
1411847	heb	אתה לא צריך להוריד נעליים.
7567783	dan	Tom vandt uden tvivl.
3080401	tok	ona li toki e ale.
7162562	hun	Pár évvel lehet nálam öregebb, de körülbelül tizenöt évvel tűnik annak.
6401145	fra	Marie a des seins énormes.
8814235	ina	Io ama Esperanto plus que germano.
5951205	ces	Chcete kousek dortu?
133215	fra	Il n'a pas révélé son secret.
1126854	tur	Tom Mary'nin onun okulunda bir konuşma yapmasını rica etti.
7881346	hun	Tom nem sokat aludt tegnap éjszaka.
10898322	hau	Ina murnar ƙungiyar ku ta lashe wasan.
8911873	lit	Ji simpatiška, bet per daug kalba.
8376227	ber	Yelsa isebbaḍen-is.
10177808	lit	Anglų kalba yra pasaulyje labiausiai paplitusi kalba.
1126404	swe	Han har skrivit många böcker om Kina.
5611855	ell	Ποιος κάνει δίαιτα;
3902717	heb	תום גרר את גופתה של מרי.
7263873	nld	Nu je het zegt. Gatver, Hideki's gewoontes steken me aan!
665459	ara	سُرقت مني حقيبتي.
4882069	ron	Tom este mulțumit.
7726509	ron	Zăpada a dispărut.
7326461	ell	Πέτυχες τους στόχους σου;
8601920	tur	Kitap kaybolmuş olabilir.
2834480	spa	¡Qué hermosura tu cara entre zarcillos, tu cuello entre collares!
7634583	ron	A întors pagina.
5934126	epo	Mi jam diris al ĉiu iri siahejmen.
5563577	epo	Kiom vi aĝas, kiu estas via profesio?
771464	bul	Той дойде след като ти си тръгна.
9208219	ell	Γιατί πιστεύουμε στις προλήψεις και τις δεισιδαιμονίες;
10642864	mar	माझ्याकडे तिच्यासाठी निरोप आहे.
9310437	kab	Ur terwileḍ ara ɣer Taberquqt.
5126861	lat	Maturius quam tu coenavi.
3609341	fin	Vietättekö sinä ja Tom paljon aikaa yhdessä?
4160770	nld	De lucht voelt koud aan deze morgen. De winter staat voor de deur.
8615432	por	Ele acalmou-se.
773712	pes	از کدامیک بیشتر خوشتان می‌آید، موسیقی راک یا موسیقی کلاسیک؟
3751447	bul	Смяхме се на Том.
4287863	mkd	Го замолив да престане.
2269543	pol	Jego plany drastycznie się zmieniły.
10982775	swc	“Kuko cake, unataka?” “Ndiyo”
8003423	nld	Tom is zijn collega's aan het helpen.
1545218	spa	Si hay cualquier cambio en el horario, haceme el favor de avisar.
8932914	lat	Tesseram domi reliquit.
6005717	ita	Domani notte sei impegnata?
4250680	srp	Neću zaboraviti to.
8985809	tok	jan Ton en jan Mali li lon insa pi ma tomo kepeken tomo suli.
10806774	pol	Czytałem jego dzienniki.
10523657	kab	Ad tinigeḍ ɣer Sedduq.
645107	deu	Das Kätzchen kam nicht mehr vom Baum herunter.
1217896	deu	Mein Chef hält große Stücke auf mich.
7332092	ell	Απίστευτό!
3681162	deu	Ich will nicht, dass du mit dem aufhörst, was du tust.
1789981	deu	Ein weiteres Mal gelang es mir, dem Tode zu entgehen.
6690083	ukr	Я питаю себе, чи я мушу це робити.
10962789	tlh	naDev lucheghlI' tam me'rIy je.
2553033	deu	Es ist ein grosses Unglück, dass Menschen weder genug Geist haben, um zu reden, noch genug Urteilskraft, um zu schweigen.
8114910	hun	Arra vártak, hogy elüljön a vihar, majd akkor útra keltek.
2701758	ell	Όλοι την αγαπούν.
2978527	tur	Tom sahip olduğu her şeyi kumarda kaybetti.
9962812	tur	Irak'ın son aslanı 1918'de katledilmişti.
7788740	deu	Kommunizierst du mit Pflanzen?
8988466	eng	Tom probably isn't planning to stay in Australia until October.
599837	rus	Мне нравится прогуливаться одному.
2781943	bul	Той си умря от смях.
8846231	srp	Усредсредите се.
3693629	tlh	mInDu' DISoQmoH.
210831	jpn	その後援者は本物の骨董品の良さが分かる。
8918502	lat	Hic flos ruber est.
8974131	vie	Bạn có nghĩ rằng ăn cơm cùng gia đình là một việc quan trọng không?
10902665	swc	Banafunzi ba mingi banajitayarisha kwa mashindano ya mwisho.
5054464	epo	Miaj gepatroj eliris el la eklezio.
10775765	por	Quando o primeiro-ministro britânico Boris Johnson declarou a 28 de Agosto que iria suspender o parlamento, isso gerou agitação política face a uma "crise constitucional", com manifestações de rua contra o "golpe de estado".
4883928	heb	אני בטוח שתום לא התכוון לפגוע ברגשות שלך.
2882555	ara	ذهب إلى لندن عام 1970.
4285712	mkd	Том помина низ ходникот.
2970672	ina	Vos non ha besonio de aspirar a attinger ulle nove stato. Libera vos de vostre pensamentos presente, isto suffice.
7846723	eng	He lives in a remote village in Kabylie, Algeria.
191105	jpn	委員会は２週間延期になった。
1174232	jpn	お金ある？
4187127	por	Cortinas esvoaçavam diante das janelas abertas.
11020982	hun	Tízes és húszas éveiben Tom lelkes bulizós típus volt, de mára már visszafogottabb életet él feleségével, Maryvel és a gyerekekkel.
10094663	fin	Haluan tässä tilanteessa mainita vielä yhden seikan.
2913774	tlh	loSmaH ben nIpon Hol vIHaDchoH.
7860287	hun	Ez csak játék.
3390501	mar	ग्रीसमध्येदेखील डास आहेत.
352717	pol	Cóż za zachód słońca!
5663906	spa	Por favor, ponga la palanca hacia arriba.
4055516	mkd	Ова е вистинско улиште.
1007264	por	Segundo Malthus, a população humana se multiplica em PG, enquanto que a produção de alimentos segue uma PA.
9762960	nld	Jullie hebben het recht op financiële steun.
8368439	hun	Tusoltam.
5259048	tur	İşaret "Pazartesi günleri kapalı" diyor.
4644954	srp	Pojeo sam sendvič sa ćuretinom.
4320129	swe	Kan jag beställa nu?
5724558	hun	Van valamid?
5574226	ell	Δεν πρόκειται να μας βρείτε.
10486001	kab	Ur nehmil ara ɣer At Mlikec.
7298094	ber	Tenker tmes deg uxxam n Sami.
7185059	pol	Tom jest moim sąsiadem.
8454357	lit	Naujos konstitucijos parašymui prireikė keturių mėnesių.
5034867	lat	Autumnus magis mihi placet.
9009617	vie	Tom đã tốt nghiệp vào năm 2013
3648455	rus	Это порадует моего отца.
586068	dan	Er du i stand til at udtrykke dig på engelsk?
5550081	cmn	你在開玩笑吧。
9767293	dan	Den er gratis.
1235508	cmn	跟上最近潮流时尚是件非常花钱的事儿。
11043987	por	Se não fosses tão convencido, talvez tivesses mais amigos.
1369713	ell	Τι σου λέει αυτό το βιβλίο;
8312096	tok	pakala li ken kama la ni li ike tawa mi.
4318692	mkd	Том рече дека ќе ме измасира.
9825690	tok	jan ala li sona e ni: poki namako pi poki sitelen la jan li ken pali e ilo tenpo la kepeken nasin seme.
9623541	dan	Ved du hvad hun hedder?
2017761	heb	האם באמת את רוצה שתום יסבול?
8894640	srp	Шта заправо мислиш?
10672840	hun	Téged utállak a legjobban.
10809154	hau	Ruwan hoda da rose kusan kala iri daya ne.
11194879	nld	Zullen mensen de ruimte coloniseren?
10788670	ron	Îți mai aduc cafea.
1943545	spa	No había llovido así en decadas.
6761513	lit	Padaryk ką nors šį vakarą!
6339353	eng	Tom seemed to be the only one who didn't know what to do.
5775704	ukr	Відповідь абсолютно невірна.
10047225	srp	Он тргује са мобилним телефонима.
2840916	epo	La etulo spasmoplorante kuris al sia patrino.
8048873	ber	Tzemrem ad iyi-tessiwḍem ɣer unafag?
6909618	ron	Chiar acum, nu-mi doresc decât să plâng.
1757689	ber	Feṛḥeɣ imi ay tellam akk da.
10744779	pes	وکیل گفت «اندرز خوب گران است» و یک اندرز بد داد.
7320860	eng	Sami's face fell.
347266	cmn	敌人不靠近。
2676262	spa	Una chica de pelo rubio vino a verle.
468105	rus	Война лишает их счастья.
5235525	hun	Ami megtörtént, nem lehet többé nem megtörténtté tenni.
6561342	ara	أراد توم أن يُجرب شيئا مختلفا.
819752	ita	Ha bagnato l'asciugamano con dell'acqua.
5778628	epo	Ĉu vi jam provis nombri la stelojn?
7997325	ces	Víš, odkud pochází tvůj otec?
11014333	eng	Is this really good for the environment?
9828608	dan	Glem ikke at skrive dit navn på listen.
6034618	por	Tom gritava.
1136512	ron	Era cam douăzeci de dolari.
3240705	eng	The police took Tom into custody.
6746215	ita	"Di che nazionalità sono i tuoi insegnanti?" "Gallese."
10739825	swe	Mary tycker om sin nya bil.
2846613	por	Quem é essa que desponta como a aurora, bela como a lua, fulgurante como o sol?
9987586	hun	Kezdje a visszaszámlálást!
2330476	heb	אני לומד מדי יום שלוש שעות.
3091350	fin	Kulta on paljon vettä painavampaa.
9492365	lfn	Tom abita en un otra pais.
8268011	ber	Amek ay teẓram ulac-it din?
2183984	deu	Sport ist ein vernünftiger Versuch des modernen Zivilisationsmenschen, sich Strapazen künstlich zu verschaffen.
4057947	mkd	Владата не тера да плаќаме данок.
4285963	mkd	Не би требало да наидеме на проблеми.
1555068	vie	Cô ấy ngoảnh mặt đi và bắt đầu khóc.
8708563	rus	Том слушается Мэри.
1265608	tur	Köpeği besledin mi?
5224300	fra	Être ce que nous sommes et devenir ce que nous sommes capables d'être, voilà le but essentiel de la vie.
526852	pol	Dlaczego nie śpisz jeszcze tak późno?
10861935	eng	Ziri has missed that.
4345978	mkd	Убаво да си поминете, дечки.
1049145	srp	Живот се веома скратио.
11052316	tok	pakala pi tenpo suno pini li wile pana e sona tawa sina lon tenpo suno ni.
8430281	ces	Tom řekl, že nemá čas na jídlo.
3904907	eng	You're upsetting her.
6324954	epo	Mi kredas, ke Tomo foriru.
8155361	heb	זה שינה את חיי.
2777967	cmn	期末考试也许要持续到下个月吧。
2119173	heb	התקרבו.
7949738	deu	Was ist die beste Temperatur zum Waschen der Kleidung?
1288236	ell	Τι ώρα είναι;
5001544	heb	הבית שלי הוא רק חמש דקות הליכה מהתחנה.
3232063	ina	Alora, non es vos contente de vider me?
5156832	fra	Ils ont une belle maison.
8480284	eng	He's never late.
3005344	deu	Wir machen heute Abend eine Hauseinweihungsparty.
2295824	ber	Yuwey-iyi-d Ṛebbi teccḍem.
4304813	mkd	Само се грижам за тебе.
10942083	swc	Ouch, mugulu yangu
5440821	lfn	Lete vera madral de la enfantor ia es tan plu conveninte per la enfante.
7027758	lat	Thomas fari non potest.
847470	nld	Hij stierf enkele dagen voor zijn honderdste verjaardag.
9032760	vie	Đó là lần đầu tiên tôi trông thấy gián ở Nhật Bản đấy. Tôi cứ tưởng mình sắp ngất ngay ra đấy luôn rồi.
10575076	lit	Tai galėjo bet kas padaryti.
1074091	lat	E Brasilia oriundus sum.
830676	bul	Напоследък не съм виждал Том.
5871220	fin	Etkö sinä rakasta minua enää?
2230491	deu	Wenn es einen Glauben gibt, der Berge versetzen kann, so ist es der Glaube an die eigene Kraft.
5967345	spa	Porque lo tiras.
4056253	mkd	Јас ќе те учам.
7378560	eng	Mary denies she paid ransom money.
7917782	hun	Ez egy szőnyeg.
4981729	ron	Tom a plecat de la hotel.
734928	cmn	誰喜歡戰爭?
3467622	spa	¿Qué hiciste esta vez?
7361860	ces	Chodíval jsem sem.
4485442	bul	Ще дойдете ли на купона?
7303066	ara	لم يشعر سامي بأنّه كان مسيحيّا.
4590632	ita	Mi dimetto.
7082544	por	Onde fica Bruxelas?
9542773	kab	Nuzzel ɣer Tizi Mennus.
2227362	tlh	Heghpu' Qun'e'. wIHoHpu'.
6084445	epo	Ŝi deviis de la preparita teksto.
915311	pes	ما در عکس اشعه ایکس شما، نوعی ناهنجاری را تشخیص داده ایم.
10852873	hau	Idan ba za ku iya yin abin da kuke so ba, yi abin da za ku iya.
10983349	swc	Haiko mtu ma kiburi kama weye njo anaweza furahia kazi yangu. Niko na barafiki bengi benye minashirikiana nabo kwa kuboresha michango yangu.
10824858	hau	Ban san abun da ya shige ta ba.
4461007	rus	Вдруг откуда ни возьмись сбежались горностаи.
3354080	ita	Tom si è chinato per uno sguardo più da vicino.
